ID,Feature,Screen,State,Variant,Width,Height,TextScale,Keyboard,Fixture,Filename,SHA256,Notes
AHDASH-V10-0183,Party Gameplay,12 Game Board,Helper strip,Detail crop,366,204,1.0,No,TEST-ONLY,28_detail_crops/detail__board__helper_strip.png,b3dd3638b3c03faa97e63cf0dceb7570eb09778000be632cf8aee41240a242d6,"Major-screen detail. Exact crop (12, 640, 378, 844) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
AHDASH-V10-0184,Party Gameplay,13 Text Question,"Category, score, turn, and timer",Detail crop,390,225,1.0,No,TEST-ONLY,28_detail_crops/detail__text_question__header_timer.png,d493f42107b2da63689d045897eb2b55be36c503c96d4e7cbce407d488567afb,"Major-screen detail. Exact crop (0, 0, 390, 225) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0185,Party Gameplay,13 Text Question,Question text,Detail crop,366,395,1.0,No,TEST-ONLY,28_detail_crops/detail__text_question__question.png,147c2e953c1bee2c7138418974720b65a670158dd929474ae49cda5a8e553f3e,"Major-screen detail. Exact crop (12, 190, 378, 585) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0186,Party Gameplay,13 Text Question,Helper controls and reveal CTA,Detail crop,366,299,1.0,No,TEST-ONLY,28_detail_crops/detail__text_question__helpers_reveal_cta.png,a89daec77dd9ff250674230e414d90a2ab4f862f4687a495852f113c835d3a14,"Major-screen detail. Exact crop (12, 545, 378, 844) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0187,Party Gameplay,14 Image Question,Loaded image and question,Detail crop,366,435,1.0,No,TEST-ONLY,28_detail_crops/detail__image_question__media.png,02be2655635122660a88fe06a2d3727a91f5c89c2dd3963add5118d1d84aef35,"Major-screen detail. Exact crop (12, 175, 378, 610) from 06_party_gameplay/14_image_question_loaded_primary_390x844.png; no resize or annotation."
AHDASH-V10-0188,Party Gameplay,15 Answer Reveal,Correct answer,Detail crop,366,400,1.0,No,TEST-ONLY,28_detail_crops/detail__answer_reveal__answer.png,eb33e4fbfe4a4651cbd47432914560367fd13d48da8eadc91a966c22df30b73e,"Major-screen detail. Exact crop (12, 170, 378, 570) from 06_party_gameplay/15_answer_reveal_scoring_primary_390x844.png; no resize or annotation."
AHDASH-V10-0189,Party Gameplay,15 Answer Reveal,Scoring controls and next CTA,Detail crop,366,324,1.0,No,TEST-ONLY,28_detail_crops/detail__answer_reveal__scoring_next.png,cb8bfbe2362ffadd09b92712dd50e7ce598364986c6d5e966c0ee884c8c9c54e,"Major-screen detail. Exact crop (12, 520, 378, 844) from 06_party_gameplay/15_answer_reveal_scoring_primary_390x844.png; no resize or annotation."
AHDASH-V10-0190,Party Gameplay,16 Final Result,Winning team and final score,Detail crop,366,485,1.0,No,TEST-ONLY,28_detail_crops/detail__final_result__winner_score.png,dca6ccbd21b6028a7fe593c708076807a694614dea6d244164e7561544aa7084,"Major-screen detail. Exact crop (12, 100, 378, 585) from 06_party_gameplay/16_final_result_winner_a_primary_390x844.png; no resize or annotation."
AHDASH-V10-0191,Party Gameplay,16 Final Result,Primary and secondary actions,Detail crop,366,290,1.0,No,TEST-ONLY,28_detail_crops/detail__final_result__actions.png,f94a58d76f525d47985f184d9071be6c21b5f6c3dd24217b70b67b1e84207ee9,"Major-screen detail. Exact crop (12, 540, 378, 830) from 06_party_gameplay/16_final_result_winner_a_primary_390x844.png; no resize or annotation."
AHDASH-V10-0192,Saved Games & Help,18 Saved Party Games,"Session card, scores, metadata, and resume action",Detail crop,366,490,1.0,No,TEST-ONLY,28_detail_crops/detail__saved_games__session_card.png,579f9678f3c5c8d6f7f19d36b999c96abac94e9d83560b8a9e16224a3356e236,"Major-screen detail. Exact crop (12, 150, 378, 640) from 07_saved_games/18_saved_games_multiple_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0193,Saved Games & Help,18 Saved Party Games,Empty state,Detail crop,350,470,1.0,No,TEST-ONLY,28_detail_crops/detail__saved_games__empty_state.png,bc8c61c2d34a0de9dd1b760bd4d2407275a7e21045724b4e00cd839503a03a9e,"Major-screen detail. Exact crop (20, 210, 370, 680) from 22_empty_states/18_saved_games_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0194,Tournament,19 Tournament Hub,Tournament card,Detail crop,366,450,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__hub_card.png,5b82ada023af0ccb75775d71a7637042bf0423f63467acb978d675d0f771f0a7,"Major-screen detail. Exact crop (12, 140, 378, 590) from 08_tournament/19_tournament_hub_populated_primary_390x844.png; no resize or annotation."
AHDASH-V10-0195,Tournament,23 Tournament Bracket,Bracket nodes and connectors,Detail crop,380,595,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__bracket_nodes_connectors.png,1f55157662c7cc6f6d772b67e167c5383dfa09226f2155bbe47fdfffda448b75,"Major-screen detail. Exact crop (5, 120, 385, 715) from 08_tournament/23_tournament_bracket_initial_primary_390x844.png; no resize or annotation."
AHDASH-V10-0196,Tournament,26 Tournament Match,Active match card,Detail crop,366,515,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__match_card.png,01e0b0b10c83727dd1ce8f0abf323d31340cdc1766a5e41f14e7fbec0c7b4d58,"Major-screen detail. Exact crop (12, 135, 378, 650) from 08_tournament/26_tournament_match_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0197,Tournament,27 Tournament Champion,Champion state and CTAs,Detail crop,366,680,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__champion_actions.png,1c8ee282522583f05178846c89d6af9d3e786158f1f67dd719bdc54781c1371e,"Major-screen detail. Exact crop (12, 120, 378, 800) from 08_tournament/27_tournament_champion_primary_390x844.png; no resize or annotation."
AHDASH-V10-0198,Friends,35 Friends,"Search field, result row, avatar, relationship, and action",Detail crop,366,540,1.0,No,TEST-ONLY,28_detail_crops/detail__friends__search_results.png,65a958f41aa37b1aa80e7c72c2c8879d7ecd57ffcd33615ce48c8e348bbeaf10,"Major-screen detail. Exact crop (12, 110, 378, 650) from 12_friends/35_friends_search_results_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0199,Blocked Players,36 Blocked Players,Blocked row and unblock action,Detail crop,366,415,1.0,No,TEST-ONLY,28_detail_crops/detail__blocked_players__row_action.png,0794fededcea21017559519d0755e47d92ae6cd869f08ad420d1b99f7ece2f4d,"Major-screen detail. Exact crop (12, 145, 378, 560) from 13_blocked_players/36_blocked_players_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0200,Team Detail,37 Team Detail,"Header, identity, members, and actions",Detail crop,370,650,1.0,No,TEST-ONLY,28_detail_crops/detail__team_detail__identity_members_actions.png,89d9ac9fdb93625d9188f096cc74dc3864d3a17bbcadc0f3da5a6cc0df1f0941,"Major-screen detail. Exact crop (10, 80, 380, 730) from 14_team_detail/37_team_detail_primary_390x844.png; no resize or annotation."
AHDASH-V10-0201,Profile,38 Profile,Player 11 avatar and identity,Detail crop,366,310,1.0,No,TEST-ONLY,28_detail_crops/detail__profile__avatar_identity.png,99a15391715204dfc6e9b5bcf91909dd270d3f3c55df9cc16b5f3c223056d372,"Major-screen detail. Exact crop (12, 80, 378, 390) from 15_profile/38_profile_primary_390x844.png; no resize or annotation."
AHDASH-V10-0202,Profile,38 Profile,Identity fields and controls,Detail crop,366,410,1.0,No,TEST-ONLY,28_detail_crops/detail__profile__fields_controls.png,fc1c7f80eb4f6678aa95381dfbe140c106f2b1c3cfe1ccade2749ba8975c3c72,"Major-screen detail. Exact crop (12, 350, 378, 760) from 15_profile/38_profile_primary_390x844.png; no resize or annotation."
AHDASH-V10-0203,Notifications,39 Notifications,Notification rows,Detail crop,366,450,1.0,No,TEST-ONLY,28_detail_crops/detail__notifications__row.png,b92cc2d5d9a5052c505b4491074072c19f768303607692e33f980752dc7d4c19,"Major-screen detail. Exact crop (12, 130, 378, 580) from 16_notifications/39_notifications_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0204,Settings,40 Settings,Account settings rows,Detail crop,366,375,1.0,No,TEST-ONLY,28_detail_crops/detail__settings__account_rows.png,bffb9a4d222a703e7890fa57b460a36e2c96b9eff06e605fc3418d1992ddc827,"Major-screen detail. Exact crop (12, 100, 378, 475) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0205,Settings,40 Settings,Legal links and logout,Detail crop,366,380,1.0,No,TEST-ONLY,28_detail_crops/detail__settings__legal_logout.png,2696e3706fd046694947f460438fbc2baf98245a8f081aadab4087afd6702e25,"Major-screen detail. Exact crop (12, 430, 378, 810) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0206,Report,41 Report a Problem,Form fields,Detail crop,366,480,1.0,No,TEST-ONLY,28_detail_crops/detail__report__form_fields.png,fe3f4d6c493a4e877413bc83317f64b310f2766ef29d1fd1cc7405d633a03357,"Major-screen detail. Exact crop (12, 130, 378, 610) from 18_report/41_report_problem_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0207,Report,41 Report a Problem,Submission CTA,Detail crop,358,240,1.0,No,TEST-ONLY,28_detail_crops/detail__report__cta.png,90b68e4197f541d1135872928d342a6d285ffab7cbd195d372acf1923a7940ab,"Major-screen detail. Exact crop (16, 580, 374, 820) from 18_report/41_report_problem_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0208,Football Preferences,42 Football Preferences,Search and selected preference cards,Detail crop,366,540,1.0,No,TEST-ONLY,28_detail_crops/detail__football__search_preferences.png,471c756196a7b5917d696690a507949c316199e08bd6bb5d077286493d6b1496,"Major-screen detail. Exact crop (12, 110, 378, 650) from 19_football_preferences/42_football_preferences_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0209,Football Preferences,42 Football Preferences,Save CTA,Detail crop,358,135,1.0,No,TEST-ONLY,28_detail_crops/detail__football__save_cta.png,09d2ef1b610d7fc6aef92516b853b66b3d896ef4a94fc63215c616704923659d,"Major-screen detail. Exact crop (16, 500, 374, 635) from 19_football_preferences/42_football_preferences_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0210,Premium,43 Premium,Premium hero and benefits,Detail crop,390,310,1.0,No,TEST-ONLY,28_detail_crops/detail__premium__hero_benefits.png,fbfd08c301d572140ecf127df6cdf13d48625cfe82425ec6fc0fffea8ffdbbab,"Major-screen detail. Exact crop (0, 0, 390, 310) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0211,Premium,43 Premium,Package selector and dynamic fixture prices,Detail crop,366,200,1.0,No,TEST-ONLY,28_detail_crops/detail__premium__packages_prices.png,1586856c8821ed77c7017991c430ae338d41ebe1451b32269cb4916c644ff371,"Major-screen detail. Exact crop (12, 300, 378, 500) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0212,Premium,43 Premium,Subscribe and Restore Purchases actions,Detail crop,366,390,1.0,No,TEST-ONLY,28_detail_crops/detail__premium__subscribe_restore.png,fd893e18ba2bc931df31ec94eb627b6798bbda2ae349fcc457e439253cc3b74d,"Major-screen detail. Exact crop (12, 430, 378, 820) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0213,Home,05 Home,Primary Button,Component crop,346,90,1.0,No,TEST-ONLY,27_components/component__primary_button.png,f75aea2ac9c8bac14c304b89d347541cd8aadae94f8ab28b8c976689fc415b03,"Reusable component with surrounding spacing context. Exact crop (22, 300, 368, 390) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0214,Authentication,03 Sign In,Secondary Button,Component crop,340,80,1.0,No,No,27_components/component__secondary_button.png,9a9efdae5e3445e17430257f8bb9852f2f040263ec3e9229392bc36ad54a8355,"Reusable component with surrounding spacing context. Exact crop (25, 620, 365, 700) from 02_auth/03_sign_in_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0215,Party Gameplay,16 Final Result,Text Button,Component crop,170,80,1.0,No,TEST-ONLY,27_components/component__text_button.png,de92d6102f74cde18568bc70b0919ebf53d8f13029ca27520251af92e2125b50,"Reusable component with surrounding spacing context. Exact crop (110, 745, 280, 825) from 06_party_gameplay/16_final_result_winner_a_primary_390x844.png; no resize or annotation."
AHDASH-V10-0216,Blocked Players,36 Blocked Players,Destructive Button,Component crop,135,90,1.0,No,TEST-ONLY,27_components/component__destructive_button.png,f50c64a69f9c188d7bd5e81682f953442bd8fb86c53fc10c02d8e1df10ee9147,"Reusable component with surrounding spacing context. Exact crop (20, 130, 155, 220) from 13_blocked_players/36_blocked_players_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0217,Party Gameplay,15 Answer Reveal,Disabled Button,Component crop,354,80,1.0,No,TEST-ONLY,27_components/component__disabled_button.png,2909dfb5dafb9be038d798349e2872b69e845ceb16bda404a991525478c6aa89,"Reusable component with surrounding spacing context. Exact crop (18, 735, 372, 815) from 06_party_gameplay/15_answer_reveal_scoring_primary_390x844.png; no resize or annotation."
AHDASH-V10-0218,Authentication,03 Sign In,Loading Button,Component crop,346,85,1.0,No,TEST-ONLY,27_components/component__loading_button.png,9cf88f2e41712e227e7feaa91685dbc895276c785c2f3600ff09882a113e2616,"Reusable component with surrounding spacing context. Exact crop (22, 480, 368, 565) from 23_loading_states/03_sign_in_submitting_primary_390x844.png; no resize or annotation."
AHDASH-V10-0219,Authentication,04 Create Account,Text Field,Component crop,346,110,1.0,No,No,27_components/component__text_field.png,4917d35798ffe599b4e7ea6fc1db05174e37c2ad19a7785dfffe24adfd7dbd8d,"Reusable component with surrounding spacing context. Exact crop (22, 275, 368, 385) from 02_auth/04_create_account_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0220,Authentication,03 Sign In,Focused Field,Component crop,346,100,1.0,No,TEST-ONLY,27_components/component__focused_field.png,50d86eb4482a2b284c7266730ba66aea76f43b91fec7a4be14e9ded6d06715c6,"Reusable component with surrounding spacing context. Exact crop (22, 45, 368, 145) from 25_keyboard/03_sign_in_keyboard_390x844.png; no resize or annotation."
AHDASH-V10-0221,Authentication,03 Sign In,Error Field,Component crop,350,170,1.0,No,No,27_components/component__error_field.png,b095b72b68e655976507dbef544cae27dd971ab5f6c16b4a94f42c2815d6291e,"Reusable component with surrounding spacing context. Exact crop (20, 260, 370, 430) from 02_auth/03_sign_in_validation_errors_primary_390x844.png; no resize or annotation."
AHDASH-V10-0222,Authentication,03 Sign In,Password Field,Component crop,350,140,1.0,No,TEST-ONLY,27_components/component__password_field.png,a780149e1c9c8a14850401ce0cc97d2fac4c26066eb37e58d0115c258cf0c92c,"Reusable component with surrounding spacing context. Exact crop (20, 365, 370, 505) from 02_auth/03_sign_in_password_visible_primary_390x844.png; no resize or annotation."
AHDASH-V10-0223,Friends,35 Friends,Search Field,Component crop,358,140,1.0,No,TEST-ONLY,27_components/component__search_field.png,c47401f38b06afe7720e4e69f892649f8cb33471b4bba1c5f36f20203014743a,"Reusable component with surrounding spacing context. Exact crop (16, 90, 374, 230) from 25_keyboard/35_friends_search_keyboard_390x844.png; no resize or annotation."
AHDASH-V10-0224,Home,05 Home,Mode Card,Component crop,366,175,1.0,No,TEST-ONLY,27_components/component__mode_card.png,22b2a267cb040cea357c8c67fdbc53e49ddb60f418a20449d2ecbd5fb2ecda27,"Reusable component with surrounding spacing context. Exact crop (12, 365, 378, 540) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0225,Categories,06 Category Selection,Category Card,Component crop,170,230,1.0,No,TEST-ONLY,27_components/component__category_card_selected.png,33e15118555e26b5b656b0b77ef9ca3c145a4880157392ad6254905bf090b2fd,"Reusable component with surrounding spacing context. Exact crop (20, 225, 190, 455) from 04_categories/06_category_selection_six_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0226,Party Setup,10 Helpers,Helper Card,Component crop,366,140,1.0,No,TEST-ONLY,27_components/component__helper_card_selected.png,ae4346c7fe6e727a5bb19042fa2d0a851440c6997f9223ef3655e1f184464a6a,"Reusable component with surrounding spacing context. Exact crop (12, 190, 378, 330) from 05_party_setup/10_helpers_three_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0227,Friends,35 Friends,Friend Row,Component crop,362,175,1.0,No,TEST-ONLY,27_components/component__friend_row_avatar_action.png,5630af66fb7d4eec35bd989c3c6219c85e685f28140b6d61aebce0034669d72f,"Reusable component with surrounding spacing context. Exact crop (14, 170, 376, 345) from 12_friends/35_friends_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0228,Blocked Players,36 Blocked Players,Blocked Row,Component crop,366,190,1.0,No,TEST-ONLY,27_components/component__blocked_row.png,b32416f2aede69ce6392fafc2e064506332c466bef95386533a82240362d0196,"Reusable component with surrounding spacing context. Exact crop (12, 175, 378, 365) from 13_blocked_players/36_blocked_players_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0229,Saved Games & Help,18 Saved Party Games,Saved Game Card,Component crop,366,260,1.0,No,TEST-ONLY,27_components/component__saved_game_card.png,c9c9b086becfccb1ed1d96f319eefa6ef77c550697535c4c8dbc1d1d95d67036,"Reusable component with surrounding spacing context. Exact crop (12, 170, 378, 430) from 07_saved_games/18_saved_games_multiple_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0230,Tournament,26 Tournament Match,Tournament Match Card,Component crop,366,250,1.0,No,TEST-ONLY,27_components/component__tournament_match_card.png,d00b89ec6747aa98519b86e6436102fd068a03125f864a661ef2e60f797ea864,"Reusable component with surrounding spacing context. Exact crop (12, 190, 378, 440) from 08_tournament/26_tournament_match_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0231,Premium,43 Premium,Premium Package Card,Component crop,360,155,1.0,No,TEST-ONLY,27_components/component__premium_package_card.png,34ae036f793b80e6f0de4a67404eb0e21b119abddeca7933db2b1747dacc6baa,"Reusable component with surrounding spacing context. Exact crop (15, 300, 375, 455) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0232,Settings,40 Settings,Page Header,Component crop,390,145,1.0,No,TEST-ONLY,27_components/component__page_header.png,75e8ce098180b4d3af8910eeffc7a8b28c26934969ccb782c1ddfd816e883ac5,"Reusable component with surrounding spacing context. Exact crop (0, 0, 390, 145) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0233,Settings,40 Settings,Section Header,Component crop,366,100,1.0,No,TEST-ONLY,27_components/component__section_header.png,18c73eb29cd0ab673c420818bf165ede65f75c92147f0f54091ba9dbac5e61aa,"Reusable component with surrounding spacing context. Exact crop (12, 125, 378, 225) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0234,Friends,35 Friends,Empty State,Component crop,320,355,1.0,No,TEST-ONLY,27_components/component__empty_state.png,3c7dbe5d40ee8a14093912a0cb6284e394808e61e0e337fedab0fb7a7c45d6cd,"Reusable component with surrounding spacing context. Exact crop (35, 230, 355, 585) from 22_empty_states/35_friends_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0235,Friends,35 Friends,Error State,Component crop,320,380,1.0,No,TEST-ONLY,27_components/component__error_state.png,c8ff71f921553f38df7821d09851234bed917c21547655f047a6f49f4f3cdad8,"Reusable component with surrounding spacing context. Exact crop (35, 220, 355, 600) from 24_error_states/35_friends_error_primary_390x844.png; no resize or annotation."
AHDASH-V10-0236,Notifications,39 Notifications,Loading State,Component crop,270,370,1.0,No,TEST-ONLY,27_components/component__loading_state.png,19403bc62ac6e7db73d2432ec55922b52b59cb170b3ded98fec57720abfae26f,"Reusable component with surrounding spacing context. Exact crop (60, 220, 330, 590) from 23_loading_states/39_notifications_loading_primary_390x844.png; no resize or annotation."
AHDASH-V10-0237,Guest,Auth Gate,Auth Gate,Component crop,346,525,1.0,No,TEST-ONLY,27_components/component__auth_gate.png,c1427841b74086a0a8a08f391252935c60afeab86e031ccf6d04e9eaf8efd994,"Reusable component with surrounding spacing context. Exact crop (22, 175, 368, 700) from 21_guest/global_guest_auth_gate_primary_390x844.png; no resize or annotation."
AHDASH-V10-0238,Home,05 Home,Status Chip,Component crop,160,67,1.0,No,TEST-ONLY,27_components/component__status_chip.png,999458573bdd5c04646a8ff298623e9ae3a88e220dc0cc424aedd0d423b42216,"Reusable component with surrounding spacing context. Exact crop (205, 575, 365, 642) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0239,Profile,38 Profile,Player 11 avatar,Component crop,154,165,1.0,No,TEST-ONLY,27_components/component__player_11_avatar.png,0834074790bf7c4949b75d250123321f8d35981d657e9a4e909b7eed2b311e94,"Reusable component with surrounding spacing context. Exact crop (118, 90, 272, 255) from 15_profile/38_profile_primary_390x844.png; no resize or annotation."
AHDASH-V10-0240,Party Gameplay,12 Game Board,Score component,Component crop,280,100,1.0,No,TEST-ONLY,27_components/component__score.png,3d14c13e44cd1e5a8de4f822a770c0b8d82bd1274bfd4029212cf85cc2556da3,"Reusable component with surrounding spacing context. Exact crop (55, 65, 335, 165) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
AHDASH-V10-0241,Party Gameplay,13 Text Question,Timer,Component crop,140,110,1.0,No,TEST-ONLY,27_components/component__timer.png,1616a11880d6112e9d2c103ca7c070557ec5b09217548b4d349e19e094bde918,"Reusable component with surrounding spacing context. Exact crop (125, 115, 265, 225) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0242,Party Gameplay,12 Game Board,Question cell,Component crop,115,120,1.0,No,TEST-ONLY,27_components/component__question_cell.png,d6205bc1522ca3410186185abcd95831bca8bacaf87c78234333a9036755bc69,"Reusable component with surrounding spacing context. Exact crop (25, 245, 140, 365) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
