ID,Feature,Screen,State,Variant,Width,Height,TextScale,Keyboard,Fixture,Filename,SHA256,Notes
AHDASH-V10-0179,Party Setup,09 Team Splitter,Primary CTA,Detail crop,358,204,1.0,No,TEST-ONLY,28_detail_crops/detail__team_splitter__cta.png,a5fe9ba524460ee19cdcb1b799371ae5e9c1f34cfe836c0a34f2863d5657a890,"Major-screen detail. Exact crop (16, 640, 374, 844) from 05_party_setup/09_team_splitter_automatic_primary_390x844.png; no resize or annotation."
AHDASH-V10-0180,Party Setup,10 Helpers,"Helper cards, icons, descriptions, and selection",Detail crop,370,565,1.0,No,TEST-ONLY,28_detail_crops/detail__helpers__cards_three_selected.png,fba132891b819a2c778f908c62dea12df4c15c99e7c923c27af1f7ee962f0faf,"Major-screen detail. Exact crop (10, 120, 380, 685) from 05_party_setup/10_helpers_three_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0181,Party Setup,10 Helpers,Selection summary and CTA,Detail crop,362,194,1.0,No,TEST-ONLY,28_detail_crops/detail__helpers__selection_cta.png,efc9a6085a94b3aef878f6649bd87d6eba43b56551618389f498d07ea957ca6f,"Major-screen detail. Exact crop (14, 650, 376, 844) from 05_party_setup/10_helpers_three_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0182,Party Setup,11 Ready,Teams summary,Detail crop,366,200,1.0,No,TEST-ONLY,28_detail_crops/detail__ready__teams.png,a60ebe130777596156b336ddd4436ad4ba9887d3f87a9b16511d2508a152b9bd,"Major-screen detail. Exact crop (12, 100, 378, 300) from 05_party_setup/11_ready_full_summary_primary_390x844.png; no resize or annotation."
AHDASH-V10-0183,Party Setup,11 Ready,Categories and helpers summary,Detail crop,366,420,1.0,No,TEST-ONLY,28_detail_crops/detail__ready__categories_helpers.png,7be92c322d892c7f99a84fc60eeeaa87bd94fb0b48d176d85f7e4846ad854061,"Major-screen detail. Exact crop (12, 270, 378, 690) from 05_party_setup/11_ready_full_summary_primary_390x844.png; no resize or annotation."
AHDASH-V10-0184,Party Setup,11 Ready,Start CTA,Detail crop,362,194,1.0,No,TEST-ONLY,28_detail_crops/detail__ready__start_cta.png,3f777a8f7fb8972f9d62d2a28d6b701de3d50a92892cad8311e0751b957da93f,"Major-screen detail. Exact crop (14, 650, 376, 844) from 05_party_setup/11_ready_full_summary_primary_390x844.png; no resize or annotation."
AHDASH-V10-0185,Party Gameplay,12 Game Board,Scoreboard and turn indicator,Detail crop,390,195,1.0,No,TEST-ONLY,28_detail_crops/detail__board__score_turn.png,02c57545338541a127367ce13fa3a98ae0db5239edb6d8b7d7192233feb00be2,"Major-screen detail. Exact crop (0, 0, 390, 195) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
AHDASH-V10-0186,Party Gameplay,12 Game Board,Category headers and question cells,Detail crop,366,510,1.0,No,TEST-ONLY,28_detail_crops/detail__board__category_question_cells.png,374efebd8a51965db38f31ae3e5f08f6928f3a0732bebf4a3e63dd0652478285,"Major-screen detail. Exact crop (12, 165, 378, 675) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
AHDASH-V10-0187,Party Gameplay,12 Game Board,Helper strip,Detail crop,366,204,1.0,No,TEST-ONLY,28_detail_crops/detail__board__helper_strip.png,08b534c005a1a2815a8c128d970e6f3dc22811d056d97a44ff93cf76c5bd4a09,"Major-screen detail. Exact crop (12, 640, 378, 844) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
AHDASH-V10-0188,Party Gameplay,13 Text Question,"Category, score, turn, and timer",Detail crop,390,225,1.0,No,TEST-ONLY,28_detail_crops/detail__text_question__header_timer.png,f88ee0c4fe77a89218a011c183a5d4fbaa97480ebe64a09a9ad70f81f660d536,"Major-screen detail. Exact crop (0, 0, 390, 225) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0189,Party Gameplay,13 Text Question,Question text,Detail crop,366,395,1.0,No,TEST-ONLY,28_detail_crops/detail__text_question__question.png,147c2e953c1bee2c7138418974720b65a670158dd929474ae49cda5a8e553f3e,"Major-screen detail. Exact crop (12, 190, 378, 585) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0190,Party Gameplay,13 Text Question,Helper controls and reveal CTA,Detail crop,366,299,1.0,No,TEST-ONLY,28_detail_crops/detail__text_question__helpers_reveal_cta.png,9afefe9f546680c0c57759f8da2226f258f51ee0d6af62c61a448c1012d754a6,"Major-screen detail. Exact crop (12, 545, 378, 844) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0191,Party Gameplay,14 Image Question,Loaded image and question,Detail crop,366,435,1.0,No,TEST-ONLY,28_detail_crops/detail__image_question__media.png,bc7a68b03a9d8fe4c7d98f2a7641a6ef51460141993149605dd892a2977825e4,"Major-screen detail. Exact crop (12, 175, 378, 610) from 06_party_gameplay/14_image_question_loaded_primary_390x844.png; no resize or annotation."
AHDASH-V10-0192,Party Gameplay,15 Answer Reveal,Correct answer,Detail crop,366,400,1.0,No,TEST-ONLY,28_detail_crops/detail__answer_reveal__answer.png,52ac2ea305280a530260631065e1d9287b1a7dc9913b07b4935c9ac62b1557b6,"Major-screen detail. Exact crop (12, 170, 378, 570) from 06_party_gameplay/15_answer_reveal_scoring_primary_390x844.png; no resize or annotation."
AHDASH-V10-0193,Party Gameplay,15 Answer Reveal,Scoring controls and next CTA,Detail crop,366,324,1.0,No,TEST-ONLY,28_detail_crops/detail__answer_reveal__scoring_next.png,c47fca3141b5982ef7353fa72791acda0f8dc020276998172be1fe37accb36aa,"Major-screen detail. Exact crop (12, 520, 378, 844) from 06_party_gameplay/15_answer_reveal_scoring_primary_390x844.png; no resize or annotation."
AHDASH-V10-0194,Party Gameplay,16 Final Result,Winning team and final score,Detail crop,366,485,1.0,No,TEST-ONLY,28_detail_crops/detail__final_result__winner_score.png,6335676135fcd017ef0011ed5be6af48f0f0ad536f74d1cd9ff3b3fcb74bf41d,"Major-screen detail. Exact crop (12, 100, 378, 585) from 06_party_gameplay/16_final_result_winner_a_primary_390x844.png; no resize or annotation."
AHDASH-V10-0195,Party Gameplay,16 Final Result,Primary and secondary actions,Detail crop,366,290,1.0,No,TEST-ONLY,28_detail_crops/detail__final_result__actions.png,04b3d566f04438752883d1d70259028b53ea82dad060ee248d43cd239ad7faef,"Major-screen detail. Exact crop (12, 540, 378, 830) from 06_party_gameplay/16_final_result_winner_a_primary_390x844.png; no resize or annotation."
AHDASH-V10-0196,Saved Games & Help,18 Saved Party Games,"Session card, scores, metadata, and resume action",Detail crop,366,490,1.0,No,TEST-ONLY,28_detail_crops/detail__saved_games__session_card.png,eab49e51c882456b9282460b6bf72ec40f441b2db8198f2a358656bf38d7fec4,"Major-screen detail. Exact crop (12, 150, 378, 640) from 07_saved_games/18_saved_games_multiple_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0197,Saved Games & Help,18 Saved Party Games,Empty state,Detail crop,350,470,1.0,No,TEST-ONLY,28_detail_crops/detail__saved_games__empty_state.png,96029c665c53142bee909ddf4dbce7a788539d665d9f0c3938e1c5eff854c069,"Major-screen detail. Exact crop (20, 210, 370, 680) from 22_empty_states/18_saved_games_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0198,Tournament,19 Tournament Hub,Tournament card,Detail crop,366,450,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__hub_card.png,681845abd2e7715c8cc8091aa1371fab8c524b606cc3a8352e0cc0b6ae40ead1,"Major-screen detail. Exact crop (12, 140, 378, 590) from 08_tournament/19_tournament_hub_populated_primary_390x844.png; no resize or annotation."
AHDASH-V10-0199,Tournament,23 Tournament Bracket,Bracket nodes and connectors,Detail crop,380,595,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__bracket_nodes_connectors.png,13b07bd1ab4446a8fad4a62980f8411f89096281ca0d825cdff59914db29a396,"Major-screen detail. Exact crop (5, 120, 385, 715) from 08_tournament/23_tournament_bracket_initial_primary_390x844.png; no resize or annotation."
AHDASH-V10-0200,Tournament,26 Tournament Match,Active match card,Detail crop,366,515,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__match_card.png,9ca77847537c7ad2738d160e8a0b5f9e84a49dd280b076752e57d9fef4dfaeff,"Major-screen detail. Exact crop (12, 135, 378, 650) from 08_tournament/26_tournament_match_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0201,Tournament,27 Tournament Champion,Champion state and CTAs,Detail crop,366,680,1.0,No,TEST-ONLY,28_detail_crops/detail__tournament__champion_actions.png,a2205d36cdbf95355c83a115ff61a32b6f27bf4ed3941bc203a24bac88f61465,"Major-screen detail. Exact crop (12, 120, 378, 800) from 08_tournament/27_tournament_champion_primary_390x844.png; no resize or annotation."
AHDASH-V10-0202,Friends,35 Friends,"Search field, result row, avatar, relationship, and action",Detail crop,366,540,1.0,No,TEST-ONLY,28_detail_crops/detail__friends__search_results.png,eb87227c0e7c5b1d2d91b996d2a102baec5459f1645ad6c3d4bcaba300ed05c9,"Major-screen detail. Exact crop (12, 110, 378, 650) from 12_friends/35_friends_search_results_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0203,Blocked Players,36 Blocked Players,Blocked row and unblock action,Detail crop,366,415,1.0,No,TEST-ONLY,28_detail_crops/detail__blocked_players__row_action.png,a4e855c2ecfc6075792f299f5dc371714f83437b786202f82bf104267e79466b,"Major-screen detail. Exact crop (12, 145, 378, 560) from 13_blocked_players/36_blocked_players_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0204,Team Detail,37 Team Detail,"Header, identity, members, and actions",Detail crop,370,650,1.0,No,TEST-ONLY,28_detail_crops/detail__team_detail__identity_members_actions.png,6d8d04888aa6f691b3462fa74d5e14e102494e9ad95b4e455bdead509b7755bc,"Major-screen detail. Exact crop (10, 80, 380, 730) from 14_team_detail/37_team_detail_primary_390x844.png; no resize or annotation."
AHDASH-V10-0205,Profile,38 Profile,Player 11 avatar and identity,Detail crop,366,310,1.0,No,TEST-ONLY,28_detail_crops/detail__profile__avatar_identity.png,5f6739fa565685a1f052983d1fec05156fccccf0074789e416bb17484e19da3b,"Major-screen detail. Exact crop (12, 80, 378, 390) from 15_profile/38_profile_primary_390x844.png; no resize or annotation."
AHDASH-V10-0206,Profile,38 Profile,Identity fields and controls,Detail crop,366,410,1.0,No,TEST-ONLY,28_detail_crops/detail__profile__fields_controls.png,fb9e44a9257b3f0583d8ff33e50ce51b4d2ce0288c07dd5937eb1b0b3a5dce44,"Major-screen detail. Exact crop (12, 350, 378, 760) from 15_profile/38_profile_primary_390x844.png; no resize or annotation."
AHDASH-V10-0207,Notifications,39 Notifications,Notification rows,Detail crop,366,450,1.0,No,TEST-ONLY,28_detail_crops/detail__notifications__row.png,db340a7c06a7cc87ea0bbbe3cd2466ded888e0327b94bb60a5ab124dfff57bda,"Major-screen detail. Exact crop (12, 130, 378, 580) from 16_notifications/39_notifications_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0208,Settings,40 Settings,Account settings rows,Detail crop,366,375,1.0,No,TEST-ONLY,28_detail_crops/detail__settings__account_rows.png,5e3a50707e89884a4002da3cf9257b9009897a6edcb2ae1dc77c255d717e7f6e,"Major-screen detail. Exact crop (12, 100, 378, 475) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0209,Settings,40 Settings,Legal links and logout,Detail crop,366,380,1.0,No,TEST-ONLY,28_detail_crops/detail__settings__legal_logout.png,9aabc713daefc188aa2105d53df5f2bd095c67997b86e60d7aae9aa68f348758,"Major-screen detail. Exact crop (12, 430, 378, 810) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0210,Report,41 Report a Problem,Form fields,Detail crop,366,480,1.0,No,TEST-ONLY,28_detail_crops/detail__report__form_fields.png,3c853ada76452f11028cb30349055bfd609085b9d04b0c68c9f225b22d272558,"Major-screen detail. Exact crop (12, 130, 378, 610) from 18_report/41_report_problem_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0211,Report,41 Report a Problem,Submission CTA,Detail crop,358,240,1.0,No,TEST-ONLY,28_detail_crops/detail__report__cta.png,b77a27dd4c8081d45eba3e10222c1aaaedd4ee1e6ffdacca453f84f1db69030e,"Major-screen detail. Exact crop (16, 580, 374, 820) from 18_report/41_report_problem_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0212,Football Preferences,42 Football Preferences,Search and selected preference cards,Detail crop,366,540,1.0,No,TEST-ONLY,28_detail_crops/detail__football__search_preferences.png,13459dc4f141a5d436d3e9f4f89c0eec3da5f1b04d8e9750c4da8a7badc908f7,"Major-screen detail. Exact crop (12, 110, 378, 650) from 19_football_preferences/42_football_preferences_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0213,Football Preferences,42 Football Preferences,Save CTA,Detail crop,358,135,1.0,No,TEST-ONLY,28_detail_crops/detail__football__save_cta.png,1f220cbbeb17803baaef8da6a3f5563967d671fa6638e6486451b23af0bc0e51,"Major-screen detail. Exact crop (16, 500, 374, 635) from 19_football_preferences/42_football_preferences_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0214,Premium,43 Premium,Premium hero and benefits,Detail crop,390,310,1.0,No,TEST-ONLY,28_detail_crops/detail__premium__hero_benefits.png,8af6483d09aaaa13c44bafc1847ce56689743f963652057b8c80824c2340985d,"Major-screen detail. Exact crop (0, 0, 390, 310) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0215,Premium,43 Premium,Package selector and dynamic fixture prices,Detail crop,366,200,1.0,No,TEST-ONLY,28_detail_crops/detail__premium__packages_prices.png,485965280c36afd64de141ab59cc7d71539db07a431ce24585212e1fce86cc51,"Major-screen detail. Exact crop (12, 300, 378, 500) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0216,Premium,43 Premium,Subscribe and Restore Purchases actions,Detail crop,366,390,1.0,No,TEST-ONLY,28_detail_crops/detail__premium__subscribe_restore.png,098c9706406a4affc3504726bee54e106ffb29414e9aa0b762fb9ab1fda9fc7b,"Major-screen detail. Exact crop (12, 430, 378, 820) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0217,Home,05 Home,Primary Button,Component crop,346,90,1.0,No,TEST-ONLY,27_components/component__primary_button.png,d0385a2ffb96408fd017978d86d2e6ba58d48c44f0a478fe23b7173c657ce459,"Reusable component with surrounding spacing context. Exact crop (22, 300, 368, 390) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0218,Authentication,03 Sign In,Secondary Button,Component crop,340,80,1.0,No,No,27_components/component__secondary_button.png,1e85a5bb936693b41f68e0c7001f279fcee5c63fbbd7dfc85b46bb21f9918f75,"Reusable component with surrounding spacing context. Exact crop (25, 620, 365, 700) from 02_auth/03_sign_in_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0219,Party Gameplay,16 Final Result,Text Button,Component crop,170,80,1.0,No,TEST-ONLY,27_components/component__text_button.png,3902c7663f2561b794adb0c6368c69d6a8d6c995ca2bb579ffa221da91917989,"Reusable component with surrounding spacing context. Exact crop (110, 745, 280, 825) from 06_party_gameplay/16_final_result_winner_a_primary_390x844.png; no resize or annotation."
AHDASH-V10-0220,Blocked Players,36 Blocked Players,Destructive Button,Component crop,135,90,1.0,No,TEST-ONLY,27_components/component__destructive_button.png,ab07236d93d26265d64780dfe4c352f7f22648d1daa1042b248e4e0fb242e8ee,"Reusable component with surrounding spacing context. Exact crop (20, 130, 155, 220) from 13_blocked_players/36_blocked_players_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0221,Party Gameplay,15 Answer Reveal,Disabled Button,Component crop,354,80,1.0,No,TEST-ONLY,27_components/component__disabled_button.png,2909dfb5dafb9be038d798349e2872b69e845ceb16bda404a991525478c6aa89,"Reusable component with surrounding spacing context. Exact crop (18, 735, 372, 815) from 06_party_gameplay/15_answer_reveal_scoring_primary_390x844.png; no resize or annotation."
AHDASH-V10-0222,Authentication,03 Sign In,Loading Button,Component crop,346,85,1.0,No,TEST-ONLY,27_components/component__loading_button.png,a7e7899321cc21a661c5cccc5442cb56f3150299640b8faab76063c7ecd461fe,"Reusable component with surrounding spacing context. Exact crop (22, 480, 368, 565) from 23_loading_states/03_sign_in_submitting_primary_390x844.png; no resize or annotation."
AHDASH-V10-0223,Authentication,04 Create Account,Text Field,Component crop,346,110,1.0,No,No,27_components/component__text_field.png,808723ffc5d0727d58ff12855d8337a1339338d41d791d90d51c830519ba28e2,"Reusable component with surrounding spacing context. Exact crop (22, 275, 368, 385) from 02_auth/04_create_account_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0224,Authentication,03 Sign In,Focused Field,Component crop,346,100,1.0,No,TEST-ONLY,27_components/component__focused_field.png,a27e42e582e5ff0d9a8873dbfb935032c3ca5b7f99e30d01b9cb263e1b9fc492,"Reusable component with surrounding spacing context. Exact crop (22, 45, 368, 145) from 25_keyboard/03_sign_in_keyboard_390x844.png; no resize or annotation."
AHDASH-V10-0225,Authentication,03 Sign In,Error Field,Component crop,350,170,1.0,No,No,27_components/component__error_field.png,e6ffa8b98acbee19ad5dc6773f35dda3c24eacf5e627cbdc1d8c2fd53e4863ea,"Reusable component with surrounding spacing context. Exact crop (20, 260, 370, 430) from 02_auth/03_sign_in_validation_errors_primary_390x844.png; no resize or annotation."
AHDASH-V10-0226,Authentication,03 Sign In,Password Field,Component crop,350,140,1.0,No,TEST-ONLY,27_components/component__password_field.png,8278da6ef22653de6e5c831c9157f3f70ce774230911e860ca85f12453af6326,"Reusable component with surrounding spacing context. Exact crop (20, 365, 370, 505) from 02_auth/03_sign_in_password_visible_primary_390x844.png; no resize or annotation."
AHDASH-V10-0227,Friends,35 Friends,Search Field,Component crop,358,140,1.0,No,TEST-ONLY,27_components/component__search_field.png,a169b43dc5eac23507ce21b51b823e1c8807ba4fc653655adecdf2e6a3419f91,"Reusable component with surrounding spacing context. Exact crop (16, 90, 374, 230) from 25_keyboard/35_friends_search_keyboard_390x844.png; no resize or annotation."
AHDASH-V10-0228,Home,05 Home,Mode Card,Component crop,366,175,1.0,No,TEST-ONLY,27_components/component__mode_card.png,9f4bc796982a6141cb015c5a814f1030b6e0f9c89c3645e1d50ec84ed5e276e1,"Reusable component with surrounding spacing context. Exact crop (12, 365, 378, 540) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0229,Categories,06 Category Selection,Category Card,Component crop,170,230,1.0,No,TEST-ONLY,27_components/component__category_card_selected.png,aec3d6901bb5561f1ee05e75248b31d12b2dc642313508789169b351b26846d6,"Reusable component with surrounding spacing context. Exact crop (20, 225, 190, 455) from 04_categories/06_category_selection_six_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0230,Party Setup,10 Helpers,Helper Card,Component crop,366,140,1.0,No,TEST-ONLY,27_components/component__helper_card_selected.png,e7ed8f9b275d60057f7a63c475ce7d9b8d623f2353508f3e9d89bc58712d99d8,"Reusable component with surrounding spacing context. Exact crop (12, 190, 378, 330) from 05_party_setup/10_helpers_three_selected_primary_390x844.png; no resize or annotation."
AHDASH-V10-0231,Friends,35 Friends,Friend Row,Component crop,362,175,1.0,No,TEST-ONLY,27_components/component__friend_row_avatar_action.png,a5145d926621c8a5335c8fa3daa089caf40d9fb35609045439fc26a361513db0,"Reusable component with surrounding spacing context. Exact crop (14, 170, 376, 345) from 12_friends/35_friends_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0232,Blocked Players,36 Blocked Players,Blocked Row,Component crop,366,190,1.0,No,TEST-ONLY,27_components/component__blocked_row.png,5a51998435cfc40bc71c14feabab27e7d31a82381e7b8d990d2562dc49536bae,"Reusable component with surrounding spacing context. Exact crop (12, 175, 378, 365) from 13_blocked_players/36_blocked_players_populated_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0233,Saved Games & Help,18 Saved Party Games,Saved Game Card,Component crop,366,260,1.0,No,TEST-ONLY,27_components/component__saved_game_card.png,dad79aef2e7066717ff5bea40315373303e71a161f73b5c688dd4fe16cf18f6e,"Reusable component with surrounding spacing context. Exact crop (12, 170, 378, 430) from 07_saved_games/18_saved_games_multiple_fixture_primary_390x844.png; no resize or annotation."
AHDASH-V10-0234,Tournament,26 Tournament Match,Tournament Match Card,Component crop,366,250,1.0,No,TEST-ONLY,27_components/component__tournament_match_card.png,cf81a84c25c0714c89b0826aafead2848684096b7f77fc04eb0a434849308491,"Reusable component with surrounding spacing context. Exact crop (12, 190, 378, 440) from 08_tournament/26_tournament_match_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0235,Premium,43 Premium,Premium Package Card,Component crop,360,155,1.0,No,TEST-ONLY,27_components/component__premium_package_card.png,04f83de8c667ddcb13ab60b65c36f5f2650bb5161b64a3aeea35568963fd8e17,"Reusable component with surrounding spacing context. Exact crop (15, 300, 375, 455) from 20_premium/43_premium_inactive_primary_390x844.png; no resize or annotation."
AHDASH-V10-0236,Settings,40 Settings,Page Header,Component crop,390,145,1.0,No,TEST-ONLY,27_components/component__page_header.png,35e0bf5474b5d277f34a90d30a2c7eef6c4553bacded00585029c41381321fff,"Reusable component with surrounding spacing context. Exact crop (0, 0, 390, 145) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0237,Settings,40 Settings,Section Header,Component crop,366,100,1.0,No,TEST-ONLY,27_components/component__section_header.png,dc7fe91f26cd09ecf2769823e69cf0f329c0e627f6379a31c5390ac799bfe79b,"Reusable component with surrounding spacing context. Exact crop (12, 125, 378, 225) from 17_settings/40_settings_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0238,Friends,35 Friends,Empty State,Component crop,320,355,1.0,No,TEST-ONLY,27_components/component__empty_state.png,b6dda25b81fa0d715563add2a6c06044d2346dfae1f516082008ebe6e7a5e438,"Reusable component with surrounding spacing context. Exact crop (35, 230, 355, 585) from 22_empty_states/35_friends_empty_primary_390x844.png; no resize or annotation."
AHDASH-V10-0239,Friends,35 Friends,Error State,Component crop,320,380,1.0,No,TEST-ONLY,27_components/component__error_state.png,5ed8fdfd2b6e3ab0e30f5688321e5ed989b31d58695b364ebb0856c321851dbe,"Reusable component with surrounding spacing context. Exact crop (35, 220, 355, 600) from 24_error_states/35_friends_error_primary_390x844.png; no resize or annotation."
AHDASH-V10-0240,Notifications,39 Notifications,Loading State,Component crop,270,370,1.0,No,TEST-ONLY,27_components/component__loading_state.png,39c2dfffdafeb589e728453ca3fc905942dfe093bbf47f4aaa79a879fcfc671e,"Reusable component with surrounding spacing context. Exact crop (60, 220, 330, 590) from 23_loading_states/39_notifications_loading_primary_390x844.png; no resize or annotation."
AHDASH-V10-0241,Guest,Auth Gate,Auth Gate,Component crop,346,525,1.0,No,TEST-ONLY,27_components/component__auth_gate.png,150d0ec147671738a35b6e124ecb94bb989f38ccce13474f400cf9d8d7f9a4bd,"Reusable component with surrounding spacing context. Exact crop (22, 175, 368, 700) from 21_guest/global_guest_auth_gate_primary_390x844.png; no resize or annotation."
AHDASH-V10-0242,Home,05 Home,Status Chip,Component crop,160,67,1.0,No,TEST-ONLY,27_components/component__status_chip.png,3ddfb920cfdcb9dff3d1651c8b55bc3cb03bc2c97c02911e7b6455654df19765,"Reusable component with surrounding spacing context. Exact crop (205, 575, 365, 642) from 03_home/05_home_signed_in_primary_390x844.png; no resize or annotation."
AHDASH-V10-0243,Profile,38 Profile,Player 11 avatar,Component crop,154,165,1.0,No,TEST-ONLY,27_components/component__player_11_avatar.png,0c885758c9e781821853769ccd272a7e01b5d00cfa737358d6baa8595df0fd3b,"Reusable component with surrounding spacing context. Exact crop (118, 90, 272, 255) from 15_profile/38_profile_primary_390x844.png; no resize or annotation."
AHDASH-V10-0244,Party Gameplay,12 Game Board,Score component,Component crop,280,100,1.0,No,TEST-ONLY,27_components/component__score.png,b330dc1b3db3edf3530ca7728b072051eb0b105238c6a4e01f56d33586f7285f,"Reusable component with surrounding spacing context. Exact crop (55, 65, 335, 165) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
AHDASH-V10-0245,Party Gameplay,13 Text Question,Timer,Component crop,140,110,1.0,No,TEST-ONLY,27_components/component__timer.png,1616a11880d6112e9d2c103ca7c070557ec5b09217548b4d349e19e094bde918,"Reusable component with surrounding spacing context. Exact crop (125, 115, 265, 225) from 06_party_gameplay/13_text_question_timer_active_primary_390x844.png; no resize or annotation."
AHDASH-V10-0246,Party Gameplay,12 Game Board,Question cell,Component crop,115,120,1.0,No,TEST-ONLY,27_components/component__question_cell.png,9aef7ea07b55a9be54dc148cc792826ea3a3fc9bd9d4ef4f150505492a24b548,"Reusable component with surrounding spacing context. Exact crop (25, 245, 140, 365) from 06_party_gameplay/12_game_board_mid_game_primary_390x844.png; no resize or annotation."
